67,1,1,67,13,1632,36,
68,20,1,68,13,890,13,
69,8,1,69,13,1284,29,
70,20,1,70,13,1123,19,
71,6,1,71,13,1639,10,
72,12,1,72,13,1198,41,
73,20,1,73,13,1252,16,
74,19,1,74,13,1272,24,
75,16,1,75,13,1821,36,
76,2,1,76,13,178,17,
77,20,1,77,13,111,36,
78,11,1,78,13,1774,42,
79,19,1,79,13,1793,24,
80,11,1,80,13,1664,29,
81,2,1,81,13,274,15,
82,13,1,82,13,282,21,
83,8,1,83,13,499,33,
84,11,1,84,13,637,21,
85,20,1,85,13,1423,34,
86,18,1,86,13,874,32,
87,11,1,87,13,1358,24,
88,10,1,88,13,275,26,
89,6,1,89,13,41,18,
90,3,1,90,13,208,40,
91,12,1,91,13,389,17,
92,1,1,92,13,1422,23,
93,19,1,93,13,675,18,
94,14,1,94,13,1164,27,
95,14,1,95,13,1,14,
96,20,1,96,13,1830,42,
97,5,1,97,13,1481,27,
98,2,1,98,13,1480,44,
99,18,1,99,13,1786,33,
100,13,1,100,13,1661,35,
101,11,1,101,13,543,22,
102,15,1,102,13,1785,42,
103,5,1,103,13,548,33,
104,16,1,104,13,1816,25,
105,5,1,105,13,729,37,
106,19,1,106,13,1764,18,
107,12,1,107,13,1517,16,
108,5,1,108,13,1154,31,
109,6,1,109,13,347,29,
110,19,1,110,13,1790,13,
111,8,1,111,13,1749,34,
112,16,1,112,13,46,12,
113,13,1,113,13,290,38,
114,13,1,114,13,1849,22,
115,14,1,115,13,748,12,
116,11,1,116,13,1116,10,
117,5,1,117,13,1251,20,
118,6,1,118,13,1355,32,
119,15,1,119,13,834,10,
120,14,1,120,13,1712,40,
121,14,1,121,13,291,9,
122,7,1,122,13,960,42,
123,20,1,123,13,604,30,
124,2,1,124,13,1534,30,
125,6,1,125,13,1271,27,
126,1,1,126,13,1474,23,
127,20,1,127,13,1714,26,
128,14,1,128,13,762,26,
129,18,1,129,13,1838,12,
130,10,1,130,13,70,12,
131,6,1,131,13,1249,32,
132,7,1,132,13,94,32,
133,13,1,133,13,1899,19,
134,6,1,134,13,1370,13,
135,9,1,135,13,1886,32,
136,13,1,136,13,1900,18,
137,2,1,137,13,615,29,
138,1,1,138,13,174,35,
139,1,1,139,13,152,38,
140,11,1,140,13,1271,20,
141,4,1,141,13,1447,44,
142,7,1,142,13,1616,43,
143,20,1,143,13,658,25,
144,7,1,144,13,316,30,
145,19,1,145,13,1818,42,
146,6,1,146,13,1948,19,
147,13,1,147,13,1519,12,
148,17,1,148,13,678,40,
149,1,1,149,13,486,34,
150,1,1,150,13,962,39,
151,17,1,151,13,1023,31,
152,18,1,152,13,498,42,
153,2,1,153,13,1636,39,
154,5,1,154,13,1129,44,
155,8,1,155,13,745,24,
156,7,1,156,13,511,13,
157,20,1,157,13,1081,10,
158,9,1,158,13,420,44,
159,9,1,159,13,1162,39,
160,11,1,160,13,1833,12,
161,3,1,161,13,1766,14,
162,5,1,162,13,692,21,
163,20,1,163,13,1741,31,
164,18,1,164,13,695,19,
165,8,1,165,13,1027,21,
166,7,1,166,13,286,43,
167,18,1,167,13,1420,15,
168,15,1,168,13,1475,12,
169,7,1,169,13,1240,24,
170,17,1,170,13,1485,27,
171,10,1,171,13,1878,19,
172,1,1,172,13,985,34,
173,10,1,173,13,44,9,
174,1,1,174,13,1178,17,
175,4,1,175,13,929,43,
176,4,1,176,13,1203,35,
177,12,1,177,13,817,20,
178,18,1,178,13,906,17,
179,19,1,179,13,1043,9,
180,20,1,180,13,4,41,
181,18,1,181,13,64,21,
182,15,1,182,13,184,10,
183,4,1,183,13,12,13,
184,3,1,184,13,1715,41,
185,4,1,185,13,706,33,
186,6,1,186,13,356,35,
187,20,1,187,13,1398,14,
188,11,1,188,13,1369,44,
189,3,1,189,13,687,20,
190,6,1,190,13,860,38,
191,5,1,191,13,1759,30,
192,7,1,192,13,141,34,
193,2,1,193,13,218,13,
194,4,1,194,13,1945,10,
195,20,1,195,13,6,43,
196,7,1,196,13,1087,15,
197,5,1,197,13,429,26,
198,11,1,198,13,1101,28,
199,13,1,199,13,1861,41,
200,13,1,200,13,68,42,
201,10,1,201,13,609,26,
202,11,1,202,13,1066,13,
203,20,1,203,13,1407,35,
204,2,1,204,13,337,36,
205,15,1,205,13,369,37,
206,20,1,206,13,565,30,
207,6,1,207,13,1147,42,
208,8,1,208,13,1706,15,
209,7,1,209,13,1696,27,
210,6,1,210,13,1596,35,
211,8,1,211,13,1039,10,
212,9,1,212,13,429,32,
213,17,1,213,13,1288,40,
214,3,1,214,13,437,24,
215,20,1,215,13,64,26,
216,12,1,216,13,874,22,
217,14,1,217,13,1653,22,
218,20,1,218,13,665,22,
219,12,1,219,13,169,39,
220,3,1,220,13,244,11,
221,17,1,221,13,738,11,
222,5,1,222,13,1345,38,
223,20,1,223,13,491,23,
224,18,1,224,13,1822,42,
225,8,1,225,13,1826,42,
226,12,1,226,13,207,32,
227,10,1,227,13,276,28,
228,2,1,228,13,1247,18,
229,4,1,229,13,1441,36,
230,2,1,230,13,1310,29,
231,17,1,231,13,259,31,
232,12,1,232,13,711,39,
233,17,1,233,13,1180,40,
234,11,1,234,13,1757,37,
235,9,1,235,13,1243,22,
236,7,1,236,13,1254,11,
237,16,1,237,13,255,27,
238,20,1,238,13,25,39,
239,12,1,239,13,230,23,
240,7,1,240,13,1562,10,
241,6,1,241,13,543,28,
242,3,1,242,13,667,42,
243,2,1,243,13,1789,28,
244,12,1,244,13,873,9,
245,18,1,245,13,1527,27,
246,11,1,246,13,65,30,
247,6,1,247,13,853,19,
248,18,1,248,13,223,23,
249,16,1,249,13,774,11,
250,8,1,250,13,784,39,
251,13,1,251,13,924,14,
252,19,1,252,13,89,30,
253,7,1,253,13,713,9,
254,8,1,254,13,890,12,
255,7,1,255,13,516,34,
256,19,1,256,13,210,38,
257,1,1,257,13,1205,32,
258,11,1,258,13,1932,26,
259,19,1,259,13,112,18,
260,10,1,260,13,574,31,
261,9,1,261,13,696,31,
262,17,1,262,13,106,34,
263,6,1,263,13,605,41,
264,11,1,264,13,868,40,
265,6,1,265,13,161,41,
266,17,1,266,13,14,12,
267,11,1,267,13,1379,32,
268,15,1,268,13,1553,21,
269,9,1,269,13,1597,27,
270,5,1,270,13,270,15,
271,14,1,271,13,1580,25,
272,12,1,272,13,1242,12,
273,7,1,273,13,1733,29,
274,11,1,274,13,1613,38,
275,11,1,275,13,1828,32,
276,8,1,276,13,608,44,
277,9,1,277,13,1748,10,
278,10,1,278,13,1108,28,
279,20,1,279,13,1154,20,
280,5,1,280,13,1515,34,
281,8,1,281,13,1885,26,
282,2,1,282,13,593,38,
283,19,1,283,13,550,16,
284,2,1,284,13,47,37,
285,5,1,285,13,460,14,
286,20,1,286,13,368,35,
287,9,1,287,13,404,35,
288,2,1,288,13,147,32,
289,16,1,289,13,1884,31,
290,7,1,290,13,889,9,
291,6,1,291,13,560,37,
292,8,1,292,13,516,38,
293,4,1,293,13,730,41,
294,18,1,294,13,1609,10,
295,16,1,295,13,1531,19,
296,15,1,296,13,1348,14,
297,19,1,297,13,440,13,
298,10,1,298,13,69,10,
299,2,1,299,13,829,41,
300,3,1,300,13,1400,39,
301,6,1,301,13,1892,25,
302,11,1,302,13,939,32,
303,14,1,303,13,163,18,
304,12,1,304,13,722,29,
305,7,1,305,13,1786,12,
306,16,1,306,13,1706,10,
307,14,1,307,13,1484,36,
308,9,1,308,13,331,29,
309,1,1,309,13,216,42,
310,20,1,310,13,997,37,
311,17,1,311,13,687,33,
312,4,1,312,13,4,38,
313,16,1,313,13,481,17,
314,14,1,314,13,1444,12,
315,8,1,315,13,959,21,
316,13,1,316,13,79,9,
317,11,1,317,13,1125,36,
318,2,1,318,13,1883,24,
319,18,1,319,13,1362,17,
320,8,1,320,13,745,22,
321,15,1,321,13,910,44,
322,6,1,322,13,1389,20,
323,15,1,323,13,925,32,
324,15,1,324,13,1945,31,
325,20,1,325,13,1374,40,
326,3,1,326,13,1331,10,
327,20,1,327,13,309,33,
328,4,1,328,13,1854,33,
329,17,1,329,13,888,13,
330,4,1,330,13,697,14,
331,13,1,331,13,1170,28,
332,14,1,332,13,549,29,
333,11,1,333,13,1468,14,
334,2,1,334,13,1066,42,
335,6,1,335,13,1429,24,
336,6,1,336,13,1946,41,
337,10,2,1,14,1207,12,
338,5,2,2,14,1532,23,
339,12,2,3,14,1340,36,
340,12,2,4,14,1553,12,
341,12,2,5,14,1099,14,
342,17,2,6,14,862,42,
343,18,2,7,14,1812,18,
344,12,2,8,14,453,34,
345,18,2,9,14,507,40,
346,9,2,10,14,304,20,
347,10,2,11,14,1855,17,
348,7,2,12,14,1264,32,
349,9,2,13,14,1450,13,
350,13,2,14,14,467,18,
351,18,2,15,14,1237,10,
352,5,2,16,14,1082,43,
353,4,2,17,14,1012,26,
354,6,2,18,14,1522,32,
355,7,2,19,14,1840,20,
356,16,2,20,14,550,26,
357,7,2,21,14,1293,12,
358,10,2,22,14,784,22,
359,17,2,23,14,851,42,
360,9,2,24,14,1131,9,
361,19,2,25,14,1289,40,
362,8,2,26,14,1523,25,
363,4,2,27,14,699,38,
364,9,2,28,14,176,20,
365,7,2,29,14,1484,33,
366,18,2,30,14,145,42,
367,5,2,31,14,1161,25,
368,11,2,32,14,1131,17,
369,7,2,33,14,1716,42,
370,9,2,34,14,1753,28,
371,16,2,35,14,1006,34,
372,17,2,36,14,1675,37,
373,8,2,37,14,1860,31,
374,5,2,38,14,293,42,
375,17,2,39,14,1993,26,
376,4,2,40,14,51,40,
377,16,2,41,14,658,29,
378,5,2,42,14,686,28,
379,20,2,43,14,430,43,
380,17,2,44,14,570,23,
381,18,2,45,14,1779,9,
382,4,2,46,14,79,14,
383,2,2,47,14,1287,44,
384,16,2,48,14,976,23,
385,8,2,49,14,901,41,
386,2,2,50,14,222,13,
387,9,2,51,14,655,41,
388,10,2,52,14,674,19,
389,7,2,53,14,750,35,
390,17,2,54,14,103,33,
391,20,2,55,14,13,20,
392,2,2,56,14,1425,19,
393,3,2,57,14,948,23,
394,19,2,58,14,1947,19,
395,19,2,59,14,1806,35,
396,12,2,60,14,1040,34,
397,3,2,61,14,1469,11,
398,15,2,62,14,1833,28,
399,12,2,63,14,551,11,
400,3,2,64,14,1228,31,
401,12,2,65,14,248,9,
402,10,2,66,14,43,38,
403,6,2,67,14,1113,28,
404,15,2,68,14,1216,40,
405,10,2,69,14,27,36,
406,9,2,70,14,739,42,
407,5,2,71,14,406,38,
408,17,2,72,14,568,43,
409,11,2,73,14,1311,30,
410,16,2,74,14,1110,33,
411,11,2,75,14,1668,13,
412,2,2,76,14,85,31,
413,7,2,77,14,521,10,
414,5,2,78,14,73,27,
415,18,2,79,14,1407,24,
416,10,2,80,14,978,37,
417,7,2,81,14,202,17,
418,1,2,82,14,970,42,
419,1,2,83,14,1284,35,
420,6,2,84,14,1014,22,
421,12,2,85,14,842,19,
422,19,2,86,14,354,15,
423,4,2,87,14,987,37,
424,8,2,88,14,186,21,
425,3,2,89,14,849,12,
426,19,2,90,14,1145,23,
427,19,2,91,14,69,39,
428,6,2,92,14,1789,24,
429,4,2,93,14,710,31,
430,9,2,94,14,250,31,
431,14,2,95,14,1735,26,
432,1,2,96,14,1157,21,
433,19,2,97,14,652,25,
434,15,2,98,14,920,12,
435,6,2,99,14,86,32,
436,19,2,100,14,1048,33,
437,2,2,101,14,265,33,
438,11,2,102,14,415,25,
439,7,2,103,14,1331,10,
440,15,2,104,14,667,11,
441,10,2,105,14,57,43,
442,8,2,106,14,944,37,
443,18,2,107,14,345,21,
444,7,2,108,14,714,30,
445,20,2,109,14,1683,18,
446,11,2,110,14,263,26,
447,16,2,111,14,1669,30,
448,14,2,112,14,681,39,
449,16,2,113,14,59,35,
450,17,2,114,14,1790,43,
451,20,2,115,14,1126,34,
452,8,2,116,14,1385,20,
453,20,2,117,14,264,15,
454,20,2,118,14,1831,30,
455,1,2,119,14,1141,30,
456,11,2,120,14,1134,28,
457,20,2,121,14,1959,25,
458,14,2,122,14,1141,33,
459,3,2,123,14,1159,17,
460,12,2,124,14,1887,11,
461,19,2,125,14,1936,9,
462,5,2,126,14,907,24,
463,11,2,127,14,417,40,
464,1,2,128,14,111,29,
465,17,2,129,14,1831,39,
466,12,2,130,14,681,35,
467,5,2,131,14,603,20,
468,12,2,132,14,1931,29,
469,11,2,133,14,534,10,
470,12,2,134,14,163,12,
471,13,2,135,14,456,34,
472,5,2,136,14,357,44,
473,11,2,137,14,473,34,
474,3,2,138,14,867,12,
475,5,2,139,14,1493,36,
476,8,2,140,14,1552,30,
477,1,2,141,14,875,36,
478,10,2,142,14,162,27,
479,2,2,143,14,17,41,
480,1,2,144,14,108,12,
481,9,2,145,14,527,31,
482,13,2,146,14,1250,9,
483,9,2,147,14,908,17,
484,15,2,148,14,723,27,
485,2,2,149,14,1009,40,
486,15,2,150,14,1455,19,
487,15,2,151,14,19,30,
488,10,2,152,14,723,33,
489,18,2,153,14,159,41,
490,19,2,154,14,1270,30,
491,3,2,155,14,235,27,
492,13,2,156,14,223,42,
493,11,2,157,14,98,9,
494,17,2,158,14,1013,10,
495,16,2,159,14,1549,27,
496,20,2,160,14,1249,9,
497,6,2,161,14,1298,18,
498,17,2,162,14,933,14,
499,6,2,163,14,369,17,
500,15,2,164,14,210,26,
501,15,2,165,14,1161,40,
502,17,2,166,14,1749,14,
503,9,2,167,14,1646,22,
504,3,2,168,14,77,42,
505,8,2,169,14,1047,13,
506,16,2,170,14,1337,42,
507,4,2,171,14,1168,14,
508,12,2,172,14,1743,37,
509,1,2,173,14,998,37,
510,17,2,174,14,673,17,
511,11,2,175,14,1035,22,
512,11,2,176,14,1555,36,
513,20,2,177,14,415,19,
514,17,2,178,14,1998,24,
515,16,2,179,14,80,37,
516,4,2,180,14,316,44,
517,17,2,181,14,205,41,
518,18,2,182,14,1842,20,
519,19,2,183,14,1502,23,
520,2,2,184,14,147,15,
521,13,2,185,14,80,29,
522,1,2,186,14,1877,30,
523,15,2,187,14,251,31,
524,2,2,188,14,35,40,
525,19,2,189,14,1589,28,
526,6,2,190,14,1937,34,
527,15,2,191,14,883,13,
528,6,2,192,14,1235,35,
529,10,2,193,14,84,26,
530,14,2,194,14,598,26,
531,2,2,195,14,1344,34,
532,20,2,196,14,884,17,
533,8,2,197,14,1771,38,
534,12,2,198,14,638,36,
535,11,2,199,14,635,41,
536,10,2,200,14,1003,21,
537,2,2,201,14,1018,28,
538,15,2,202,14,120,42,
539,4,2,203,14,1683,42,
540,3,2,204,14,623,37,
541,10,2,205,14,558,12,
542,18,2,206,14,398,41,
543,19,2,207,14,1483,30,
544,19,2,208,14,54,12,
545,10,2,209,14,210,41,
546,13,2,210,14,1993,28,
547,10,2,211,14,1113,14,
548,18,2,212,14,1341,20,
549,10,2,213,14,1043,26,
550,20,2,214,14,1303,13,
551,16,2,215,14,1180,31,
552,19,2,216,14,102,41,
553,20,2,217,14,339,20,
554,14,2,218,14,155,24,
555,8,2,219,14,1646,18,
556,10,2,220,14,918,35,
557,2,2,221,14,1329,29,
558,17,2,222,14,1509,40,
559,10,2,223,14,1883,20,
560,6,2,224,14,1006,29,
561,16,2,225,14,1670,19,
562,11,2,226,14,1138,23,
563,15,2,227,14,817,13,
564,10,2,228,14,73,23,
565,3,2,229,14,1124,20,
566,19,2,230,14,1222,18,
567,17,2,231,14,1800,44,
568,6,2,232,14,1815,13,
569,5,2,233,14,842,37,
570,15,2,234,14,297,44,
571,8,2,235,14,1908,26,
572,14,2,236,14,809,37,
573,14,2,237,14,1195,13,
574,20,2,238,14,864,14,
575,11,2,239,14,1993,11,
576,17,2,240,14,142,42,
577,15,2,241,14,385,12,
578,17,2,242,14,204,15,
579,2,2,243,14,1807,12,
580,10,2,244,14,1325,29,
581,5,2,245,14,780,23,
582,13,2,246,14,1079,42,
583,14,2,247,14,519,43,
584,12,2,248,14,1250,9,
585,17,2,249,14,927,18,
586,1,2,250,14,1069,17,
587,17,2,251,14,956,32,
588,10,2,252,14,349,10,
589,9,2,253,14,301,32,
590,8,2,254,14,490,15,
591,13,2,255,14,653,13,
592,5,2,256,14,1161,26,
593,14,2,257,14,1520,42,
594,8,2,258,14,1330,44,
595,20,2,259,14,794,40,
596,14,2,260,14,1946,14,
597,16,2,261,14,1274,27,
598,4,2,262,14,821,35,
599,9,2,263,14,1694,40,
600,6,2,264,14,1466,31,
601,13,2,265,14,657,18,
602,10,2,266,14,260,29,
603,20,2,267,14,204,36,
604,17,2,268,14,1109,41,
605,6,2,269,14,1541,12,
606,12,2,270,14,1294,25,
607,14,2,271,14,605,33,
608,6,2,272,14,1090,23,
609,11,2,273,14,1859,44,
610,9,2,274,14,447,24,
611,4,2,275,14,682,35,
612,3,2,276,14,916,9,
613,6,2,277,14,1039,37,
614,10,2,278,14,571,34,
615,6,2,279,14,1621,23,
616,13,2,280,14,1297,10,
617,10,2,281,14,893,16,
618,6,2,282,14,1670,20,
619,15,2,283,14,1901,21,
620,14,2,284,14,162,21,
621,8,2,285,14,161,38,
622,13,2,286,14,263,39,
623,15,2,287,14,401,35,
624,3,2,288,14,876,13,
625,18,2,289,14,9,22,
626,1,2,290,14,1262,18,
627,18,2,291,14,1076,36,
628,7,2,292,14,1630,44,
629,2,2,293,14,1112,10,
630,17,2,294,14,451,20,
631,7,2,295,14,1971,42,
632,11,2,296,14,107,9,
633,2,2,297,14,1812,26,
634,7,2,298,14,176,29,
635,1,2,299,14,1492,17,
636,12,2,300,14,1145,9,
637,2,2,301,14,1666,34,
638,16,2,302,14,1073,9,
639,13,2,303,14,1536,22,
640,10,2,304,14,906,27,
641,13,2,305,14,1,34,
642,14,2,306,14,1082,25,
643,4,2,307,14,818,14,
644,2,2,308,14,651,31,
645,8,2,309,14,277,39,
646,5,2,310,14,105,33,
647,15,2,311,14,1232,15,
648,7,2,312,14,378,16,
649,12,2,313,14,1429,17,
650,1,2,314,14,781,22,
651,5,2,315,14,297,32,
652,13,2,316,14,1308,23,
653,11,2,317,14,791,18,
654,7,2,318,14,214,21,
655,16,2,319,14,816,28,
656,3,2,320,14,528,44,
657,17,2,321,14,1498,40,
658,2,2,322,14,1566,20,
659,11,2,323,14,488,41,
660,17,2,324,14,301,24,
661,11,2,325,14,660,33,
662,12,2,326,14,519,12,
663,9,2,327,14,769,29,
664,8,2,328,14,162,20,
665,15,2,329,14,1646,18,
666,6,2,330,14,1063,23,
667,2,2,331,14,178,9,
668,5,2,332,14,1967,40,
669,10,2,333,14,637,22,
670,5,2,334,14,1745,11,
671,2,2,335,14,104,20,
672,4,2,336,14,335,11,
673,3,3,1,15,162,17,
674,14,3,2,15,1013,10,
675,7,3,3,15,783,27,
676,7,3,4,15,648,26,
677,1,3,5,15,245,34,
678,11,3,6,15,473,40,
679,9,3,7,15,1038,31,
680,14,3,8,15,1670,34,
681,7,3,9,15,478,21,
682,14,3,10,15,1305,14,
683,19,3,11,15,680,42,
684,20,3,12,15,1860,26,
685,9,3,13,15,1508,32,
686,1,3,14,15,349,33,
687,8,3,15,15,1152,30,
688,13,3,16,15,1228,38,
689,6,3,17,15,330,26,
690,20,3,18,15,1417,23,
691,17,3,19,15,877,23,
692,18,3,20,15,1792,22,
693,9,3,21,15,471,13,
694,19,3,22,15,1898,36,
695,9,3,23,15,1023,28,
696,14,3,24,15,792,25,
697,5,3,25,15,1173,12,
698,19,3,26,15,943,44,
699,3,3,27,15,464,20,
700,3,3,28,15,1902,44,
701,17,3,29,15,1420,33,
702,19,3,30,15,85,39,
703,15,3,31,15,1807,37,
704,5,3,32,15,1624,41,
705,19,3,33,15,911,34,
706,6,3,34,15,455,33,
707,20,3,35,15,169,20,
708,13,3,36,15,150,20,
709,19,3,37,15,600,37,
710,12,3,38,15,1861,39,
711,5,3,39,15,1065,10,
712,17,3,40,15,316,42,
713,14,3,41,15,433,28,
714,17,3,42,15,1923,33,
715,17,3,43,15,146,31,
716,6,3,44,15,241,41,
717,4,3,45,15,163,44,
718,1,3,46,15,1909,38,
719,4,3,47,15,1611,18,
720,10,3,48,15,1592,23,
721,11,3,49,15,530,26,
722,17,3,50,15,73,14,
723,19,3,51,15,1114,13,
724,20,3,52,15,286,17,
725,17,3,53,15,1464,37,
726,17,3,54,15,1620,31,
727,3,3,55,15,1380,34,
728,1,3,56,15,356,18,
729,8,3,57,15,161,27,
730,10,3,58,15,1921,11,
731,9,3,59,15,805,37,
732,20,3,60,15,239,13,
733,13,3,61,15,280,17,
734,19,3,62,15,263,36,
735,4,3,63,15,779,35,
736,20,3,64,15,525,15,
737,18,3,65,15,496,19,
738,3,3,66,15,937,31,
739,12,3,67,15,1896,18,
740,13,3,68,15,1818,20,
741,15,3,69,15,293,40,
742,9,3,70,15,147,37,
743,14,3,71,15,1048,30,
744,1,3,72,15,964,43,
745,15,3,73,15,1365,39,
746,10,3,74,15,163,43,
747,16,3,75,15,47,39,
748,12,3,76,15,1531,13,
749,10,3,77,15,1434,23,
750,6,3,78,15,1526,25,
751,15,3,79,15,1031,44,
752,10,3,80,15,1740,35,
753,18,3,81,15,105,44,
754,18,3,82,15,564,10,
755,2,3,83,15,1097,21,
756,3,3,84,15,319,31,
757,15,3,85,15,1392,29,
758,2,3,86,15,1645,14,
759,17,3,87,15,362,44,
760,4,3,88,15,1022,37,
761,12,3,89,15,1291,24,
762,16,3,90,15,181,37,
763,19,3,91,15,216,29,
764,16,3,92,15,312,9,
765,16,3,93,15,1080,33,
766,19,3,94,15,1373,22,
767,15,3,95,15,1798,18,
768,18,3,96,15,759,43,
769,16,3,97,15,380,38,
770,3,3,98,15,531,30,
771,18,3,99,15,1604,41,
772,18,3,100,15,1598,18,
773,9,3,101,15,342,11,
774,12,3,102,15,141,27,
775,8,3,103,15,594,33,
776,13,3,104,15,998,30,
777,8,3,105,15,867,33,
778,18,3,106,15,1329,43,
779,7,3,107,15,1527,14,
780,1,3,108,15,394,36,
781,4,3,109,15,369,28,
782,8,3,110,15,1528,14,
783,13,3,111,15,126,44,
784,16,3,112,15,529,42,
785,12,3,113,15,1976,10,
786,8,3,114,15,771,19,
787,8,3,115,15,1745,17,
788,20,3,116,15,1851,19,
789,19,3,117,15,838,21,
790,18,3,118,15,397,25,
791,9,3,119,15,664,38,
792,20,3,120,15,927,28,
793,13,3,121,15,763,21,
794,7,3,122,15,1379,41,
795,17,3,123,15,1971,32,
796,5,3,124,15,884,29,
797,3,3,125,15,1284,10,
798,20,3,126,15,976,42,
799,10,3,127,15,1814,28,
800,11,3,128,15,1549,19,
801,4,3,129,15,780,35,
802,12,3,130,15,1853,34,
803,14,3,131,15,1957,36,
804,13,3,132,15,857,38,
805,12,3,133,15,896,43,
806,2,3,134,15,1577,36,
807,20,3,135,15,417,35,
808,6,3,136,15,1771,17,
809,14,3,137,15,674,34,
810,11,3,138,15,1269,18,
811,3,3,139,15,1219,44,
812,14,3,140,15,615,43,
813,10,3,141,15,81,36,
814,3,3,142,15,1634,12,
815,15,3,143,15,550,26,
816,9,3,144,15,1550,32,
817,5,3,145,15,1351,10,
818,17,3,146,15,814,12,
819,16,3,147,15,234,14,
820,3,3,148,15,891,41,
821,4,3,149,15,1987,26,
822,5,3,150,15,1691,43,
823,2,3,151,15,854,24,
824,16,3,152,15,174,25,
825,2,3,153,15,920,41,
826,20,3,154,15,322,12,
827,15,3,155,15,829,14,
828,16,3,156,15,1528,37,
829,17,3,157,15,422,38,
830,19,3,158,15,24,32,
831,17,3,159,15,1653,40,
832,2,3,160,15,87,38,
833,15,3,161,15,1591,24,
834,8,3,162,15,367,23,
835,12,3,163,15,180,37,
836,9,3,164,15,1316,32,
837,6,3,165,15,173,19,
838,8,3,166,15,1888,13,
839,8,3,167,15,940,38,
840,8,3,168,15,442,29,
841,17,3,169,15,811,23,
842,2,3,170,15,1910,39,
843,18,3,171,15,1081,16,
844,10,3,172,15,1097,18,
845,16,3,173,15,1282,14,
846,15,3,174,15,333,19,
847,12,3,175,15,601,9,
848,4,3,176,15,364,34,
849,13,3,177,15,349,36,
850,7,3,178,15,1196,14,
851,19,3,179,15,1531,20,
852,19,3,180,15,1334,17,
853,4,3,181,15,318,39,
854,3,3,182,15,273,21,
855,9,3,183,15,1676,37,
856,5,3,184,15,1139,23,
857,8,3,185,15,858,36,
858,16,3,186,15,827,14,
859,18,3,187,15,878,43,
860,4,3,188,15,478,41,
861,12,3,189,15,1620,19,
862,19,3,190,15,1165,12,
863,2,3,191,15,778,25,
864,4,3,192,15,1374,35,
865,6,3,193,15,1158,15,
866,17,3,194,15,1777,28,
867,17,3,195,15,983,18,
868,19,3,196,15,1814,28,
869,9,3,197,15,453,19,
870,5,3,198,15,665,21,
871,19,3,199,15,1227,33,
872,10,3,200,15,1836,34,
873,4,3,201,15,1445,39,
874,8,3,202,15,957,39,
875,18,3,203,15,1026,31,
876,3,3,204,15,1865,34,
877,13,3,205,15,747,34,
878,16,3,206,15,434,20,
879,16,3,207,15,910,42,
880,14,3,208,15,1569,10,
881,8,3,209,15,306,26,
882,1,3,210,15,1895,36,
883,4,3,211,15,1630,22,
884,20,3,212,15,1733,19,
885,17,3,213,15,1680,33,
886,16,3,214,15,117,18,
887,5,3,215,15,210,19,
888,18,3,216,15,167,26,
889,12,3,217,15,891,19,
890,17,3,218,15,1255,34,
891,17,3,219,15,462,27,
892,14,3,220,15,1549,38,
893,18,3,221,15,70,44,
894,7,3,222,15,742,16,
895,15,3,223,15,1596,28,
896,12,3,224,15,73,32,
897,3,3,225,15,1809,20,
898,14,3,226,15,1402,21,
899,8,3,227,15,872,44,
900,14,3,228,15,1543,38,
901,2,3,229,15,1615,28,
902,4,3,230,15,430,37,
903,2,3,231,15,214,31,
904,4,3,232,15,1815,9,
