126,17,1,126,21,1472,12,
127,9,1,127,23,1020,29,
128,9,1,128,7,1641,18,
129,18,1,129,28,586,15,
130,5,1,130,5,1983,24,
131,3,1,131,15,1017,22,
132,15,1,132,19,557,9,
133,10,1,133,19,1576,32,
134,18,1,134,38,866,21,
135,3,1,135,40,1558,30,
136,2,1,136,21,1489,40,
137,10,1,137,16,137,28,
138,4,1,138,5,1200,31,
139,6,1,139,9,1673,38,
140,16,1,140,27,1258,37,
141,7,1,141,30,1138,16,
142,18,1,142,47,557,44,
143,6,1,143,22,1462,43,
144,20,1,144,45,1804,38,
145,12,1,145,39,1608,21,
146,12,1,146,39,1326,24,
147,10,1,147,43,1810,9,
148,19,1,148,42,1741,15,
149,16,1,149,37,448,29,
150,19,1,150,21,1656,25,
151,14,1,151,2,1330,15,
152,1,1,152,7,1761,16,
153,6,1,153,45,142,36,
154,4,1,154,8,96,28,
155,20,1,155,37,76,40,
156,12,1,156,38,654,12,
157,20,1,157,40,9,40,
158,4,1,158,24,683,29,
159,19,1,159,6,1557,14,
160,20,1,160,19,1481,23,
161,18,1,161,36,1141,40,
162,20,1,162,21,1583,18,
163,11,1,163,49,1377,14,
164,15,1,164,1,55,38,
165,20,1,165,43,1654,32,
166,8,1,166,4,1567,39,
167,17,1,167,6,21,36,
168,17,1,168,48,188,10,
169,14,1,169,18,1330,14,
170,3,1,170,34,34,14,
171,6,1,171,39,1334,35,
172,20,1,172,45,1869,32,
173,6,1,173,21,1934,29,
174,5,1,174,32,1644,32,
175,4,1,175,31,1930,18,
176,8,1,176,47,513,29,
177,4,1,177,32,1391,17,
178,3,1,178,45,1106,21,
179,7,1,179,3,438,43,
180,11,1,180,46,1435,14,
181,15,1,181,48,730,43,
182,6,1,182,44,889,10,
183,12,1,183,49,1214,19,
184,18,1,184,6,32,17,
185,14,1,185,7,1332,41,
186,7,1,186,18,1863,34,
187,9,1,187,8,359,31,
188,1,1,188,21,263,17,
189,11,1,189,23,642,39,
190,19,1,190,17,1151,43,
191,5,1,191,9,358,44,
192,9,1,192,17,659,9,
193,15,1,193,25,648,31,
194,7,1,194,4,472,41,
195,15,1,195,42,865,30,
196,8,1,196,5,969,28,
197,11,1,197,12,829,24,
198,12,1,198,29,454,15,
199,20,1,199,17,109,27,
200,6,1,200,41,479,25,
201,19,1,201,4,628,37,
202,15,1,202,27,1277,14,
203,7,1,203,11,445,9,
204,17,1,204,6,346,36,
205,5,1,205,49,708,19,
206,17,1,206,10,229,13,
207,15,1,207,29,232,30,
208,2,1,208,30,223,25,
209,18,1,209,48,352,18,
210,7,1,210,41,800,10,
211,20,1,211,39,1379,10,
212,1,1,212,30,594,31,
213,14,1,213,43,1486,23,
214,19,1,214,13,1012,29,
215,20,1,215,8,1522,21,
216,19,1,216,34,793,14,
217,4,1,217,46,387,31,
218,16,1,218,27,1126,20,
219,6,1,219,7,1738,23,
220,18,1,220,24,1016,43,
221,11,1,221,20,628,16,
222,8,1,222,42,1052,39,
223,5,1,223,16,1793,22,
224,3,1,224,8,965,15,
225,9,1,225,12,325,22,
226,20,1,226,30,1594,29,
227,5,1,227,31,1851,32,
228,2,1,228,36,1861,28,
229,7,1,229,6,1853,10,
230,17,1,230,2,1701,19,
231,4,1,231,23,653,43,
232,8,1,232,44,924,37,
233,9,1,233,42,320,34,
234,8,1,234,4,1874,24,
235,6,1,235,27,1069,35,
236,15,1,236,2,16,44,
237,17,1,237,34,210,22,
238,10,1,238,7,950,22,
239,12,1,239,30,1967,40,
240,12,1,240,35,726,43,
241,8,1,241,35,1241,31,
242,1,1,242,33,1046,21,
243,7,1,243,36,1769,22,
244,7,1,244,23,242,25,
245,19,1,245,8,234,23,
246,12,1,246,19,1736,28,
247,4,1,247,44,1855,39,
248,1,1,248,33,1370,25,
249,2,1,249,28,59,26,
250,17,1,250,42,1599,16,
251,1,1,251,15,1350,20,
252,8,1,252,9,1474,14,
253,4,1,253,46,1951,41,
254,1,1,254,5,98,23,
255,6,1,255,43,996,18,
256,1,1,256,34,1729,23,
257,16,1,257,29,1691,38,
258,14,1,258,7,1893,30,
259,20,1,259,10,237,30,
260,4,1,260,4,1289,36,
261,16,1,261,9,246,41,
262,3,1,262,1,253,29,
263,9,1,263,23,1559,24,
264,11,1,264,11,82,14,
265,4,1,265,46,852,11,
266,2,1,266,42,1999,26,
267,9,1,267,35,1110,11,
268,2,1,268,39,671,38,
269,10,1,269,7,1193,10,
270,16,1,270,30,288,29,
271,13,1,271,34,271,22,
272,15,1,272,6,582,13,
273,4,1,273,27,1580,30,
274,3,1,274,13,1558,16,
275,14,1,275,25,1976,19,
276,6,1,276,14,1707,12,
277,20,1,277,21,192,40,
278,10,1,278,20,468,36,
279,10,1,279,44,117,43,
280,17,1,280,9,324,44,
281,14,1,281,2,1099,14,
282,11,1,282,23,1921,33,
283,17,1,283,32,796,35,
284,4,1,284,48,966,26,
285,9,1,285,3,898,32,
286,8,1,286,15,465,9,
287,4,1,287,24,1568,15,
288,5,1,288,19,1509,28,
289,4,1,289,25,730,43,
290,8,1,290,43,1545,44,
291,20,1,291,16,857,37,
292,8,1,292,33,1815,21,
293,14,1,293,37,1224,9,
294,18,1,294,14,286,44,
295,11,1,295,19,1193,11,
296,15,1,296,4,513,44,
297,8,1,297,34,513,21,
298,13,1,298,49,1829,21,
299,1,1,299,36,936,28,
300,18,1,300,27,871,12,
301,9,1,301,50,410,35,
302,11,1,302,21,1652,41,
303,15,1,303,23,1512,17,
304,11,1,304,30,351,24,
305,16,1,305,39,583,21,
306,10,1,306,5,510,9,
307,19,1,307,22,368,13,
308,18,1,308,43,1549,16,
309,19,1,309,18,879,38,
310,5,1,310,24,922,37,
311,16,1,311,2,1140,43,
312,1,1,312,22,1447,17,
313,7,1,313,50,261,23,
314,3,1,314,9,1804,35,
315,9,1,315,8,1210,26,
316,4,1,316,49,514,32,
317,20,1,317,20,687,23,
318,7,1,318,31,1561,23,
319,7,1,319,7,646,17,
320,9,1,320,23,98,17,
321,5,1,321,17,194,37,
322,20,1,322,10,1494,11,
323,17,1,323,31,1613,22,
324,9,1,324,29,1997,44,
325,17,1,325,24,307,37,
326,9,1,326,19,744,11,
327,14,1,327,42,1157,42,
328,20,1,328,27,776,43,
329,9,1,329,39,1287,29,
330,5,1,330,34,308,21,
331,10,1,331,45,914,17,
332,3,1,332,22,408,36,
333,4,1,333,30,1075,25,
334,16,1,334,5,1984,42,
335,3,1,335,15,826,10,
336,20,1,336,34,593,28,
337,17,2,1,21,1004,14,
338,18,2,2,1,848,26,
339,16,2,3,12,1313,44,
340,3,2,4,3,328,41,
341,14,2,5,31,1046,26,
342,6,2,6,39,1737,31,
343,20,2,7,5,60,9,
344,14,2,8,46,1299,10,
345,4,2,9,39,760,40,
346,19,2,10,26,1423,41,
347,7,2,11,43,1729,14,
348,6,2,12,2,1447,26,
349,8,2,13,33,1301,16,
350,16,2,14,9,1098,30,
351,7,2,15,8,1828,28,
352,7,2,16,35,57,16,
353,10,2,17,19,67,44,
354,13,2,18,2,1148,11,
355,15,2,19,19,107,31,
356,6,2,20,1,1629,27,
357,1,2,21,18,1479,19,
358,10,2,22,5,1035,40,
359,6,2,23,42,586,30,
360,13,2,24,23,1433,43,
361,12,2,25,8,1926,41,
362,10,2,26,35,845,35,
363,12,2,27,46,1414,20,
364,13,2,28,16,1377,16,
365,4,2,29,31,709,32,
366,17,2,30,4,1461,24,
367,15,2,31,42,1813,39,
368,18,2,32,26,1099,21,
369,20,2,33,24,1593,16,
370,7,2,34,25,746,33,
371,3,2,35,8,1947,36,
372,2,2,36,19,604,38,
373,11,2,37,10,1911,38,
374,11,2,38,5,624,30,
375,13,2,39,17,13,44,
376,17,2,40,5,1209,21,
377,19,2,41,3,883,31,
378,1,2,42,13,956,9,
379,6,2,43,1,1185,39,
380,16,2,44,1,1094,17,
381,13,2,45,25,260,25,
382,17,2,46,40,1251,35,
383,15,2,47,44,1020,23,
384,14,2,48,45,712,12,
385,1,2,49,16,1869,20,
386,10,2,50,27,1451,20,
387,10,2,51,16,705,34,
388,9,2,52,7,38,15,
389,6,2,53,35,1493,34,
390,4,2,54,29,871,34,
391,3,2,55,50,1847,15,
392,12,2,56,35,275,24,
393,15,2,57,27,1647,31,
394,4,2,58,29,1918,37,
395,12,2,59,37,1571,40,
396,20,2,60,33,1572,22,
397,14,2,61,33,65,12,
398,7,2,62,12,260,43,
399,4,2,63,4,841,29,
400,17,2,64,29,1967,28,
401,3,2,65,46,1104,26,
402,13,2,66,1,1150,40,
403,6,2,67,30,1870,17,
404,17,2,68,31,169,17,
405,8,2,69,19,992,19,
406,17,2,70,48,529,34,
407,6,2,71,7,1368,31,
408,4,2,72,41,967,28,
409,19,2,73,22,1848,11,
410,3,2,74,48,1346,10,
411,14,2,75,50,1483,41,
412,20,2,76,19,477,17,
413,7,2,77,43,316,24,
414,16,2,78,1,198,44,
415,5,2,79,14,1052,44,
416,9,2,80,14,1857,29,
417,1,2,81,25,1584,25,
418,17,2,82,7,1347,30,
419,18,2,83,37,545,33,
420,17,2,84,38,1783,21,
421,12,2,85,9,331,25,
422,15,2,86,1,1196,28,
423,13,2,87,18,1310,37,
424,20,2,88,49,1397,26,
425,11,2,89,10,736,13,
426,19,2,90,38,168,20,
427,8,2,91,34,985,24,
428,20,2,92,15,784,41,
429,4,2,93,39,1125,25,
430,10,2,94,19,91,27,
431,10,2,95,15,1046,37,
432,5,2,96,3,220,35,
433,12,2,97,3,1519,34,
434,1,2,98,21,1466,13,
435,10,2,99,41,218,19,
436,13,2,100,46,1583,25,
437,19,2,101,44,275,21,
438,17,2,102,9,858,36,
439,13,2,103,37,1723,12,
440,1,2,104,9,1134,28,
441,19,2,105,48,406,44,
442,19,2,106,2,769,12,
443,2,2,107,22,989,16,
444,20,2,108,29,157,42,
445,1,2,109,5,1453,19,
446,4,2,110,30,114,15,
447,4,2,111,34,1829,30,
448,14,2,112,30,50,26,
449,10,2,113,10,1196,15,
450,5,2,114,18,1012,33,
451,7,2,115,30,1993,14,
452,10,2,116,36,658,15,
453,11,2,117,38,746,30,
454,7,2,118,10,651,44,
455,20,2,119,45,1342,28,
456,1,2,120,45,1825,29,
457,20,2,121,7,410,16,
458,11,2,122,7,1307,13,
459,17,2,123,39,791,42,
460,5,2,124,36,341,24,
461,15,2,125,45,1874,43,
462,2,2,126,15,363,24,
463,10,2,127,43,796,29,
464,10,2,128,35,1186,31,
465,13,2,129,29,1592,30,
466,13,2,130,9,640,14,
467,4,2,131,8,1359,18,
468,18,2,132,7,174,34,
469,3,2,133,49,1279,28,
470,5,2,134,44,557,10,
471,12,2,135,8,983,17,
472,10,2,136,3,270,38,
473,9,2,137,29,77,10,
474,3,2,138,19,168,31,
475,4,2,139,17,1304,21,
476,10,2,140,25,231,44,
477,9,2,141,44,1654,20,
478,16,2,142,37,711,30,
479,8,2,143,20,952,21,
480,3,2,144,3,1853,37,
481,8,2,145,38,225,43,
482,1,2,146,18,1390,21,
483,5,2,147,46,187,43,
484,3,2,148,7,1221,30,
485,15,2,149,6,258,20,
486,15,2,150,49,946,37,
487,12,2,151,13,1078,44,
488,19,2,152,45,118,28,
489,6,2,153,19,1421,29,
490,4,2,154,24,1512,42,
491,3,2,155,32,591,41,
492,11,2,156,20,803,33,
493,7,2,157,36,601,30,
494,3,2,158,26,1253,34,
495,6,2,159,38,458,18,
496,13,2,160,5,657,12,
497,11,2,161,21,1305,40,
498,2,2,162,39,382,29,
499,2,2,163,47,429,18,
500,1,2,164,36,1734,12,
501,3,2,165,1,1219,37,
502,6,2,166,30,569,37,
503,9,2,167,39,1980,32,
504,12,2,168,14,935,24,
505,20,2,169,49,1308,9,
506,8,2,170,38,953,34,
507,11,2,171,17,1564,22,
508,16,2,172,29,1721,19,
509,10,2,173,8,1673,33,
510,6,2,174,28,165,18,
511,5,2,175,6,1555,29,
512,2,2,176,8,1824,33,
513,19,2,177,8,655,43,
514,7,2,178,47,1889,22,
515,4,2,179,17,1957,17,
516,18,2,180,10,802,19,
517,16,2,181,29,1315,39,
518,1,2,182,24,258,34,
519,14,2,183,4,888,9,
520,18,2,184,7,371,41,
521,9,2,185,25,522,42,
522,9,2,186,30,957,20,
523,14,2,187,14,288,16,
524,18,2,188,9,1961,26,
525,17,2,189,10,1752,30,
526,9,2,190,41,471,12,
527,7,2,191,14,402,44,
528,20,2,192,50,1961,38,
529,7,2,193,47,179,19,
530,16,2,194,3,1334,40,
531,2,2,195,24,260,22,
532,8,2,196,44,1591,11,
533,1,2,197,49,849,10,
534,12,2,198,39,301,21,
535,18,2,199,42,618,15,
536,8,2,200,16,1689,40,
537,11,2,201,6,389,29,
538,11,2,202,1,1603,23,
539,10,2,203,21,906,24,
540,16,2,204,17,1188,19,
541,16,2,205,30,1029,24,
542,8,2,206,12,1884,36,
543,18,2,207,40,8,29,
544,14,2,208,17,524,17,
545,11,2,209,20,470,24,
546,18,2,210,31,221,20,
547,12,2,211,43,1209,37,
548,6,2,212,3,1191,20,
549,6,2,213,23,205,30,
550,12,2,214,27,1531,29,
551,4,2,215,35,371,15,
552,10,2,216,21,842,35,
553,1,2,217,29,1695,44,
554,12,2,218,1,587,11,
555,19,2,219,18,1482,17,
556,6,2,220,27,1145,29,
557,19,2,221,2,848,15,
558,16,2,222,20,195,16,
559,2,2,223,7,1763,40,
560,12,2,224,29,890,26,
561,11,2,225,8,199,18,
562,3,2,226,7,1206,13,
563,18,2,227,41,756,16,
564,8,2,228,20,1538,18,
565,15,2,229,43,919,20,
566,8,2,230,47,1467,34,
567,9,2,231,18,497,24,
568,16,2,232,33,1093,44,
569,20,2,233,34,1303,33,
570,2,2,234,33,758,17,
571,11,2,235,31,160,39,
572,12,2,236,29,1960,40,
573,6,2,237,28,938,43,
574,16,2,238,48,1580,38,
575,17,2,239,6,677,19,
576,18,2,240,23,514,15,
577,20,2,241,23,422,22,
578,5,2,242,10,562,35,
579,17,2,243,6,1541,17,
580,11,2,244,9,950,34,
581,13,2,245,4,912,31,
582,8,2,246,18,941,33,
583,7,2,247,40,1430,22,
584,2,2,248,13,1626,18,
585,2,2,249,27,461,36,
586,8,2,250,28,578,16,
587,8,2,251,24,541,19,
588,11,2,252,49,146,21,
589,18,2,253,26,642,29,
590,4,2,254,38,599,29,
591,13,2,255,13,141,16,
592,5,2,256,18,772,34,
593,4,2,257,34,1347,39,
594,3,2,258,29,176,10,
595,20,2,259,11,285,39,
596,5,2,260,22,1365,39,
597,11,2,261,33,183,11,
598,8,2,262,12,1473,24,
599,17,2,263,35,754,25,
600,13,2,264,39,1705,26,
601,13,2,265,49,801,23,
602,7,2,266,24,1361,16,
603,5,2,267,28,1999,35,
604,2,2,268,41,1830,42,
605,6,2,269,49,152,28,
606,12,2,270,24,661,10,
607,17,2,271,2,1931,10,
608,8,2,272,50,352,14,
609,13,2,273,2,31,25,
610,6,2,274,42,320,39,
611,15,2,275,25,91,15,
612,4,2,276,38,637,38,
613,1,2,277,6,1420,13,
614,5,2,278,18,664,17,
615,11,2,279,18,1667,42,
616,4,2,280,41,514,30,
617,5,2,281,5,804,24,
618,9,2,282,35,1107,37,
619,2,2,283,20,1832,25,
620,17,2,284,15,1524,13,
621,18,2,285,49,348,16,
622,9,2,286,35,1860,23,
623,17,2,287,50,672,21,
624,3,2,288,40,631,23,
625,11,2,289,9,1145,32,
626,17,2,290,7,418,9,
627,2,2,291,1,1215,23,
628,4,2,292,25,1169,17,
629,7,2,293,33,624,28,
630,5,2,294,24,1265,11,
631,9,2,295,40,987,24,
632,20,2,296,44,86,44,
633,12,2,297,50,101,22,
634,20,2,298,31,1126,39,
635,3,2,299,44,488,24,
636,12,2,300,44,124,41,
637,3,2,301,45,191,13,
638,14,2,302,17,838,30,
639,14,2,303,30,139,14,
640,6,2,304,22,1832,30,
641,4,2,305,3,513,25,
642,12,2,306,35,1975,44,
643,2,2,307,12,1994,33,
644,3,2,308,14,814,18,
645,2,2,309,8,481,28,
646,6,2,310,2,1644,31,
647,12,2,311,1,1449,43,
648,7,2,312,44,68,23,
649,12,2,313,10,708,9,
650,19,2,314,13,1116,19,
651,17,2,315,50,1261,13,
652,8,2,316,50,607,43,
653,16,2,317,37,255,12,
654,15,2,318,19,923,10,
655,15,2,319,50,1724,16,
656,10,2,320,18,563,17,
657,10,2,321,49,1575,27,
658,7,2,322,1,878,17,
659,2,2,323,27,1146,16,
660,3,2,324,3,742,12,
661,17,2,325,11,1761,33,
662,16,2,326,42,1786,32,
663,19,2,327,17,1101,31,
664,15,2,328,4,28,16,
665,12,2,329,37,1490,30,
666,14,2,330,32,692,36,
667,19,2,331,15,297,11,
668,16,2,332,43,1867,25,
669,13,2,333,13,270,15,
670,12,2,334,18,289,31,
671,16,2,335,20,435,35,
672,18,2,336,14,280,38,
673,4,3,1,43,620,38,
674,18,3,2,47,167,34,
675,14,3,3,36,81,40,
676,11,3,4,42,40,19,
677,4,3,5,32,847,31,
678,17,3,6,30,825,37,
679,14,3,7,39,1143,9,
680,15,3,8,33,847,21,
681,20,3,9,7,1694,16,
682,14,3,10,38,1550,38,
683,9,3,11,33,1659,22,
684,4,3,12,46,418,13,
685,6,3,13,6,1580,25,
686,14,3,14,30,730,10,
687,17,3,15,31,1665,19,
688,18,3,16,46,360,40,
689,15,3,17,20,623,39,
690,10,3,18,17,1730,37,
691,14,3,19,6,1982,22,
692,3,3,20,31,644,20,
693,19,3,21,49,44,43,
694,11,3,22,40,1211,33,
695,5,3,23,31,1928,16,
696,7,3,24,43,91,44,
697,20,3,25,9,184,19,
698,14,3,26,16,1771,42,
699,20,3,27,37,1027,14,
700,8,3,28,32,1156,34,
701,3,3,29,21,1143,43,
702,12,3,30,1,421,22,
703,7,3,31,24,421,12,
704,7,3,32,34,258,40,
705,5,3,33,25,1872,36,
706,18,3,34,18,608,17,
707,7,3,35,11,1490,21,
708,11,3,36,34,874,18,
709,3,3,37,39,1270,12,
710,9,3,38,9,1615,21,
711,17,3,39,13,655,16,
712,20,3,40,30,178,12,
713,5,3,41,50,976,43,
714,14,3,42,33,1817,23,
715,15,3,43,20,162,19,
716,5,3,44,9,1055,13,
717,17,3,45,41,1073,35,
718,14,3,46,44,690,31,
719,12,3,47,8,863,35,
720,3,3,48,47,582,37,
721,4,3,49,5,1807,39,
722,18,3,50,47,1920,15,
723,7,3,51,37,1323,9,
724,12,3,52,17,667,21,
725,19,3,53,47,527,30,
726,3,3,54,9,486,15,
727,5,3,55,1,1372,26,
728,17,3,56,21,372,10,
729,10,3,57,50,934,33,
730,2,3,58,23,538,41,
731,14,3,59,28,278,22,
732,2,3,60,1,1781,13,
733,7,3,61,2,329,31,
734,8,3,62,40,946,13,
735,14,3,63,22,1999,23,
736,4,3,64,39,1556,11,
737,15,3,65,27,1485,19,
738,7,3,66,42,1474,13,
739,17,3,67,5,1355,34,
740,5,3,68,45,1110,21,
741,7,3,69,31,1734,42,
742,18,3,70,28,959,10,
743,5,3,71,25,816,24,
744,2,3,72,11,1087,28,
745,7,3,73,17,75,28,
746,7,3,74,22,1630,36,
747,9,3,75,23,1905,18,
748,19,3,76,49,309,29,
749,13,3,77,38,1487,34,
750,15,3,78,19,516,21,
751,9,3,79,29,454,33,
752,17,3,80,12,1789,18,
753,10,3,81,4,1113,37,
754,7,3,82,15,1622,25,
755,6,3,83,36,305,33,
756,10,3,84,18,139,18,
757,3,3,85,37,1660,31,
758,12,3,86,39,1018,26,
759,13,3,87,39,1801,36,
760,19,3,88,44,1125,44,
761,1,3,89,40,1262,44,
762,4,3,90,28,1939,24,
763,4,3,91,20,1955,27,
764,20,3,92,26,1535,20,
765,4,3,93,3,1044,17,
766,14,3,94,9,40,42,
767,7,3,95,16,2,43,
768,19,3,96,21,735,38,
769,10,3,97,35,979,40,
770,16,3,98,23,173,42,
771,4,3,99,18,46,37,
772,4,3,100,17,74,33,
773,8,3,101,24,224,21,
774,8,3,102,47,1799,23,
775,6,3,103,24,761,17,
776,17,3,104,48,901,13,
777,18,3,105,44,975,13,
778,5,3,106,46,395,26,
779,20,3,107,12,490,30,
780,18,3,108,40,740,15,
781,15,3,109,14,1575,10,
782,1,3,110,27,1614,28,
783,2,3,111,45,38,31,
784,8,3,112,17,1773,28,
785,6,3,113,32,523,32,
786,17,3,114,13,1782,25,
787,17,3,115,20,528,18,
788,14,3,116,9,1620,29,
789,17,3,117,37,961,32,
790,7,3,118,24,518,30,
791,7,3,119,14,815,44,
792,6,3,120,4,447,27,
793,8,3,121,49,1615,23,
794,2,3,122,41,1381,13,
795,8,3,123,13,424,17,
796,8,3,124,29,515,16,
797,10,3,125,42,40,15,
798,1,3,126,17,647,19,
799,17,3,127,4,335,40,
800,10,3,128,4,1124,39,
801,10,3,129,13,1570,33,
802,11,3,130,5,1185,24,
803,19,3,131,14,1161,24,
804,4,3,132,42,328,35,
805,18,3,133,34,258,36,
806,2,3,134,40,1544,26,
807,4,3,135,10,1628,35,
808,16,3,136,3,179,35,
809,18,3,137,45,428,43,
810,12,3,138,31,1825,21,
811,12,3,139,17,1052,14,
812,6,3,140,38,140,38,
813,13,3,141,21,1319,35,
814,8,3,142,11,930,24,
815,16,3,143,6,750,18,
816,5,3,144,35,629,27,
817,10,3,145,23,1559,39,
818,17,3,146,47,1806,21,
819,10,3,147,20,1896,20,
820,6,3,148,48,902,13,
821,19,3,149,11,416,18,
822,2,3,150,36,396,11,
823,14,3,151,8,1551,24,
824,7,3,152,25,130,20,
825,9,3,153,7,280,44,
826,14,3,154,1,576,15,
827,5,3,155,7,1286,13,
828,20,3,156,4,1743,17,
829,20,3,157,2,837,27,
830,16,3,158,23,175,9,
831,4,3,159,20,596,18,
832,7,3,160,13,513,9,
833,15,3,161,28,778,43,
834,15,3,162,46,1918,15,
835,12,3,163,44,1838,9,
836,12,3,164,26,1662,13,
837,9,3,165,27,589,9,
838,2,3,166,49,1906,38,
839,7,3,167,46,1016,10,
840,17,3,168,30,715,10,
841,20,3,169,38,1187,11,
842,20,3,170,36,1328,42,
843,13,3,171,39,1191,36,
844,15,3,172,35,1836,13,
845,8,3,173,40,704,9,
846,20,3,174,13,1406,20,
847,12,3,175,26,960,22,
848,6,3,176,7,1383,39,
849,8,3,177,43,1435,32,
850,9,3,178,45,1408,19,
851,15,3,179,38,1241,35,
852,11,3,180,42,1313,22,
853,3,3,181,27,1544,21,
854,2,3,182,1,1594,33,
855,17,3,183,22,375,26,
856,8,3,184,31,734,17,
857,19,3,185,30,11,22,
858,18,3,186,34,931,34,
859,6,3,187,16,1678,25,
860,18,3,188,23,548,27,
861,12,3,189,49,650,31,
862,13,3,190,15,1567,41,
863,12,3,191,13,1155,32,
864,17,3,192,38,1464,43,
865,17,3,193,47,1355,34,
866,3,3,194,18,548,23,
867,10,3,195,6,443,30,
868,2,3,196,10,1406,44,
869,13,3,197,19,433,35,
870,7,3,198,31,1061,14,
871,3,3,199,34,60,26,
872,19,3,200,5,1836,42,
873,2,3,201,6,1234,11,
874,17,3,202,31,1849,23,
875,12,3,203,29,43,11,
876,13,3,204,23,390,10,
877,4,3,205,35,19,12,
878,9,3,206,40,451,18,
879,20,3,207,23,1803,32,
880,20,3,208,9,594,25,
881,18,3,209,40,441,9,
882,14,3,210,27,762,17,
883,14,3,211,5,1699,39,
884,1,3,212,16,645,24,
885,19,3,213,49,1560,34,
886,4,3,214,9,1058,9,
887,6,3,215,36,1656,16,
888,10,3,216,14,819,16,
889,5,3,217,2,1255,29,
890,11,3,218,29,1392,34,
891,13,3,219,7,1966,14,
892,8,3,220,12,1491,26,
893,13,3,221,48,1001,37,
894,14,3,222,2,1769,17,
895,9,3,223,32,1146,44,
896,11,3,224,22,535,15,
897,7,3,225,2,517,22,
898,9,3,226,47,787,16,
899,9,3,227,19,114,28,
900,9,3,228,38,1351,36,
901,18,3,229,26,1310,34,
902,17,3,230,25,1185,12,
903,16,3,231,41,362,23,
904,2,3,232,36,101,39,
